Date,AccountValue
2011-11-11,98248.0
2011-11-14,98169.0
2011-11-15,96212.0
2011-11-16,96107.0
2011-11-17,96032.0
2011-11-18,96015.0
2011-11-21,95909.0
2011-11-22,95839.0
2011-11-23,95734.0
2011-11-25,95709.0
2011-11-28,95830.0
2011-11-29,95825.0
2011-11-30,95756.0
2011-12-01,95767.0
2011-12-02,95403.0
2011-12-05,95741.0
2011-12-06,95796.0
2011-12-07,95812.0
2011-12-08,95683.0
2011-12-09,95817.0
2011-12-12,95658.0
2011-12-13,95649.0
2011-12-14,95582.0
2011-12-15,95612.0
2011-12-16,95631.0
2011-12-19,95516.0
2011-12-20,95652.0
2011-12-21,95639.0
2011-12-22,97779.0
2011-12-23,97654.0
2011-12-27,97336.0
2011-12-28,97247.0
2011-12-29,97328.0
2011-12-30,97336.0
2012-01-03,97371.0
2012-01-04,97401.0
2012-01-05,97400.0
2012-01-06,97441.0
2012-01-09,97415.0
2012-01-10,97491.0
2012-01-11,97491.0
2012-01-12,97518.0
2012-01-13,97517.0
2012-01-17,97513.0
2012-01-18,97607.0
2012-01-19,97629.0
2012-01-20,97648.0
2012-01-23,97641.0
2012-01-24,97663.0
2012-01-25,97731.0
2012-01-26,97687.0
2012-01-27,97679.0
2012-01-30,97650.0
2012-01-31,97626.0
2012-02-01,97746.0
2012-02-02,97738.0
2012-02-03,97828.0
2012-02-06,102100.0
2012-02-07,102143.0
2012-02-08,102173.0
2012-02-09,102217.0
2012-02-10,102156.0
2012-02-13,102249.0
2012-02-14,102226.0
2012-02-15,102247.0
2012-02-16,102311.0
2012-02-17,102404.0
2012-02-21,102410.0
2012-02-22,102347.0
2012-02-23,102420.0
2012-02-24,102451.0
2012-02-27,102464.0
2012-02-28,102498.0
2012-02-29,102409.0
2012-03-01,102520.0
2012-03-02,102472.0
2012-03-05,102453.0
2012-03-06,102285.0
2012-03-07,102369.0
2012-03-08,102479.0
2012-03-09,102547.0
2012-03-12,102487.0
2012-03-13,102585.0
2012-03-14,102623.0
2012-03-15,102550.0
2012-03-16,102552.0
2012-03-19,101431.0
2012-03-20,101408.0
2012-03-21,101358.0
2012-03-22,101254.0
2012-03-23,101288.0
2012-03-26,101370.0
2012-03-27,101342.0
2012-03-28,101293.0
2012-03-29,101285.0
2012-03-30,101334.0
2012-04-02,101393.0
2012-04-03,101382.0
2012-04-04,101268.0
2012-04-05,101282.0
2012-04-09,101180.0
2012-04-10,101073.0
2012-04-11,101134.0
2012-04-12,101213.0
2012-04-13,101112.0
2012-04-16,101111.0
2012-04-17,101241.0
2012-04-18,101227.0
2012-04-19,101197.0
2012-04-20,101214.0
2012-04-23,101150.0
2012-04-24,101195.0
2012-04-25,101308.0
2012-04-26,101359.0
2012-04-27,101389.0
2012-04-30,101322.0
2012-05-01,101380.0
2012-05-02,101350.0
2012-05-03,101265.0
2012-05-04,101038.0
2012-05-07,101118.0
2012-05-08,101076.0
2012-05-09,101018.0
2012-05-10,101045.0
2012-05-11,101022.0
2012-05-14,100942.0
2012-05-15,100920.0
2012-05-16,100867.0
2012-05-17,100735.0
2012-05-18,100661.0
2012-05-21,100787.0
2012-05-22,100825.0
2012-05-23,100845.0
2012-05-24,100910.0
